LATITUDE	LONGITUDE	LGA_CODE22	LGA_NAME22	STE_CODE21	STE_NAME21	AREASQKM	SHAPE_Area	SHAPE_Leng
-41.45395625499723	146.18351977230415	63210	Kentish	6	Tasmania	1156.1888	0.12459086755	2.43101983892
-39.86380076404174	143.98548599306474	63410	King Island	6	Tasmania	1095.7407	0.11533828774	2.68098223122
-43.18918531478368	147.26233944378006	63610	Kingborough	6	Tasmania	720.1093	0.0797373469672	5.85938440625
-41.243970129250755	146.560026754645	63810	Latrobe (Tas.)	6	Tasmania	600.4619	0.0645007375663	2.64919887257
-41.36062127234812	147.3058197969527	64010	Launceston	6	Tasmania	1413.6306	0.152118508829	2.6439868705
-41.626641347398845	146.48478681099857	64210	Meander Valley	6	Tasmania	3330.8146	0.359870547842	4.20138451413
-41.84017397054402	147.4601731893485	64610	Northern Midlands	6	Tasmania	5135.2505	0.556654036922	5.25436640683
-42.77866697225245	147.6961506884253	64810	Sorell	6	Tasmania	583.7723	0.064216730564	2.27510016085
-42.43454927127603	147.4005556616801	65010	Southern Midlands	6	Tasmania	2615.4935	0.286149871363	3.74046570437
-43.05467412449944	147.83465721711656	65210	Tasman	6	Tasmania	660.3947	0.0729665314989	4.6035856355
-41.38322844753551	145.49538615983798	65410	Waratah-Wynyard	6	Tasmania	3535.9075	0.380630491881	3.66508511729
-42.29817504670739	145.637324287131	65610	West Coast	6	Tasmania	9583.5388	1.04629131012	13.1414154325
-41.28162856545986	146.86440239244513	65810	West Tamar	6	Tasmania	691.1537	0.0742845350959	2.67401906671
-23.73505937766741	133.85477694526264	70200	Alice Springs	7	Northern Territory	327.7132	0.0290206638464	0.879812729096
-19.44407458683211	135.0847290821921	70420	Barkly	7	Northern Territory	322710.4145	27.7701972115	28.0087895849
-12.53817075269162	130.68318924694316	70540	Belyuen	7	Northern Territory	41.4054	0.00344383789007	0.234741427075
-21.489803422667	132.4150166921068	70620	Central Desert	7	Northern Territory	281338.022	24.5276137554	33.7777406641
-13.125738305668174	131.08286276125128	70700	Coomalie	7	Northern Territory	2056.0547	0.171398924594	2.70099690418
-12.398400651864323	130.88701824046734	71000	Darwin	7	Northern Territory	111.2614	0.00924914393839	0.640486002347
-12.469264500880739	130.84672085637158	71150	Darwin Waterfront Precinct	7	Northern Territory	0.7447	6.1931290595e-05	0.0394637141812
-12.933229937217245	135.7455392517816	71300	East Arnhem	7	Northern Territory	33309.9334	2.77465351662	39.0055451923
-14.690158844400788	132.1950905987114	72200	Katherine	7	Northern Territory	7416.6444	0.622352788029	3.97224304142
-12.537438070749566	131.1217920875646	72300	Litchfield	7	Northern Territory	2903.3391	0.241480412261	4.42173475636
-24.63728262879182	133.16155332851724	72330	MacDonnell	7	Northern Territory	268339.0281	23.9303613379	26.4925804249
-12.495722720094905	130.97140633931159	72800	Palmerston	7	Northern Territory	68.1848	0.00567012416192	0.411184141436
-15.434851896160195	134.65119197986695	73600	Roper Gulf	7	Northern Territory	185213.4546	15.5990138046	33.277339599
-11.559831573134748	130.81630485645033	74050	Tiwi Islands	7	Northern Territory	7483.1661	0.620194629473	8.82608985521
-16.24958441602167	130.6586324021987	74550	Victoria Daly	7	Northern Territory	153287.3722	12.9606944654	26.5480763145
-12.44123691373582	130.74978878183933	74560	Wagait	7	Northern Territory	5.6628	0.000470829528405	0.168181624111
-12.50804432373627	133.258522127985	74660	West Arnhem	7	Northern Territory	49675.0342	4.13057150362	23.2353188065
-14.222993447721947	130.06034810718373	74680	West Daly	7	Northern Territory	14069.698	1.17826164159	7.55652856736
-13.11285134272909	131.1873737835409	79399	Unincorporated NT	7	Northern Territory	19777.3595	1.64884152089	19.1801103854
-35.48869680789089	149.00250087629084	89399	Unincorporated ACT	8	Australian Capital Territory	2358.133	0.234227204367	3.03213300904
-33.01264018322441	156.73170604163326	99399	Unincorp. Other Territories	9	Other Territories	105.8806	0.0102306444331	1.3010084447
